file_metadata,cruise_id,station,site,mesh,date_time,date,time_gmt,lat_in,lon_in,coordinateUncertaintyInMeters,minimumDepthInMeters,maximumDepthInMeters,flowmeter_in,flowmeter_out,flowmeter_diff,ship_speed_knots,inpeller_constant,split_size,notes,tow_time_min,net_size,net_area,distance_m,tow_speed_m_sec,volume_filt_cubic_m,vol_notes,taxa_orig,taxa,lifeStage,scientificName,scientificNameID,match_type,date_analyzed,pipette_vol_m_l,dillution,dillution_factor,split_amount,splits_analyzed,individualCount,aliquot_1,aliquot_2,aliquot_3,mean,ind_m3,number_ind_sample,total_split_amount,total_split_frac,aphiaID,url,scientificname,authority,status,unacceptreason,taxon_rank_id,rank,valid_aphia_id,valid_name,valid_authority,parent_name_usage_id,kingdom,phylum,class,order,family,genus,citation,lsid,is_marine,is_brackish,is_freshwater,is_terrestrial,is_extinct,modified
fknms_logsheet_11_2019.xlsx,WS19322,Looe Key (deep),LK,500,2019-11-19T11:18:00Z,2019-11-19,11:18:00,24.538,-81.413,500,0,40.5,0,499.9,499.9,1.5,0.245,0.5,,5,0.5,0.19634954084936207,122.4755,0.4082516666666667,24.048008190296045,,Penaeoidea larvae,Penaeidae,larvae,Penaeidae,urn:lsid:marinespecies.org:taxname:106727,exact,2022-06-30,5,500,100,0,,15,3,8,4,5,41.58348550477974,1000,2,0.5,106727,https://www.marinespecies.org/aphia.php?p=taxdetails&id=106727,Penaeidae,"Rafinesque, 1815",accepted,,140,Family,106727,Penaeidae,"Rafinesque, 1815",106683,Animalia,Arthropoda,Malacostraca,Decapoda,Penaeidae,,"DecaNet eds. (2025). DecaNet. Penaeidae Rafinesque, 1815. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=106727 on 2025-02-06",urn:lsid:marinespecies.org:taxname:106727,1,1,,,,2004-12-21T15:54:05Z
fknms_logsheet_11_2019.xlsx,WS19322,Looe Key (deep),LK,500,2019-11-19T11:18:00Z,2019-11-19,11:18:00,24.538,-81.413,500,0,40.5,0,499.9,499.9,1.5,0.245,0.5,,5,0.5,0.19634954084936207,122.4755,0.4082516666666667,24.048008190296045,,Pteropods,Pteropods,,Pteropoda,urn:lsid:marinespecies.org:taxname:325345,exact,2022-06-30,5,500,100,0,,4,0,1,3,1.3333333333333333,11.088929467941261,266.66666666666663,2,0.5,325345,https://www.marinespecies.org/aphia.php?p=taxdetails&id=325345,Pteropoda,"Cuvier, 1804",accepted,,100,Order,325345,Pteropoda,"Cuvier, 1804",1057250,Animalia,Mollusca,Gastropoda,Pteropoda,,,MolluscaBase eds. (2025). MolluscaBase. Pteropoda. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=325345 on 2025-02-06,urn:lsid:marinespecies.org:taxname:325345,1,,,,,2018-02-08T08:02:43Z
fknms_logsheet_11_2019.xlsx,WS19322,Looe Key (deep),LK,500,2019-11-19T11:18:00Z,2019-11-19,11:18:00,24.538,-81.413,500,0,40.5,0,499.9,499.9,1.5,0.245,0.5,,5,0.5,0.19634954084936207,122.4755,0.4082516666666667,24.048008190296045,,Salps,Salpidae,,Salpidae,urn:lsid:marinespecies.org:taxname:137217,near_1,2022-06-30,5,500,100,0,,10,3,4,3,3.3333333333333335,27.72232366985316,666.6666666666667,2,0.5,137217,https://www.marinespecies.org/aphia.php?p=taxdetails&id=137217,Salpidae,"Lahille, 1888",accepted,,140,Family,137217,Salpidae,"Lahille, 1888",137214,Animalia,Chordata,Thaliacea,Salpida,Salpidae,,"WoRMS (2025). Salpidae Lahille, 1888. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=137217 on 2025-02-06",urn:lsid:marinespecies.org:taxname:137217,1,0,0,0,0,2013-03-23T14:55:39Z
fknms_logsheet_11_2019.xlsx,WS19322,Looe Key (deep),LK,500,2019-11-19T11:18:00Z,2019-11-19,11:18:00,24.538,-81.413,500,0,40.5,0,499.9,499.9,1.5,0.245,0.5,,5,0.5,0.19634954084936207,122.4755,0.4082516666666667,24.048008190296045,,Siphonophore,Siphonophorae,,Siphonophorae,urn:lsid:marinespecies.org:taxname:1371,exact,2022-06-30,5,500,100,0,,23,5,14,4,7.666666666666667,63.76134444066227,1533.3333333333335,2,0.5,1371,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1371,Siphonophorae,"Eschscholtz, 1829",accepted,,100,Order,1371,Siphonophorae,"Eschscholtz, 1829",19494,Animalia,Cnidaria,Hydrozoa,Siphonophorae,,,"Schuchert, P.; Cartwright, P.; Choong, H.; Galea, H. (2025). World Hydrozoa Database. Siphonophorae. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1371 on 2025-02-06",urn:lsid:marinespecies.org:taxname:1371,1,0,0,0,,2017-11-13T07:28:09Z
fknms_logsheet_11_2019.xlsx,WS19322,Looe Key (deep),LK,500,2019-11-19T11:18:00Z,2019-11-19,11:18:00,24.538,-81.413,500,0,40.5,0,499.9,499.9,1.5,0.245,0.5,,5,0.5,0.19634954084936207,122.4755,0.4082516666666667,24.048008190296045,,Stomatopod Larvae,Stomatopoda,larvae,Stomatopoda,urn:lsid:marinespecies.org:taxname:14355,near_2,2022-06-30,5,500,100,0,,3,2,0,1,1,8.316697100955947,200,2,0.5,14355,https://www.marinespecies.org/aphia.php?p=taxdetails&id=14355,Stomatopoda,"Latreille, 1816",accepted,,100,Order,14355,Stomatopoda,"Latreille, 1816",1087,Animalia,Arthropoda,Malacostraca,Stomatopoda,,,WoRMS (2025). Stomatopoda. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=14355 on 2025-02-06,urn:lsid:marinespecies.org:taxname:14355,1,1,0,0,0,2024-05-06T12:21:19Z
fknms_logsheet_11_2019.xlsx,WS19322,Looe Key (deep),LK,500,2019-11-19T11:18:00Z,2019-11-19,11:18:00,24.538,-81.413,500,0,40.5,0,499.9,499.9,1.5,0.245,0.5,,5,0.5,0.19634954084936207,122.4755,0.4082516666666667,24.048008190296045,,Temora spp.,Temora,,Temora,urn:lsid:marinespecies.org:taxname:104241,exact,2022-06-30,5,500,100,0,,2,1,1,0,0.6666666666666666,5.5444647339706306,133.33333333333331,2,0.5,104241,https://www.marinespecies.org/aphia.php?p=taxdetails&id=104241,Temora,"Baird, 1850",accepted,,180,Genus,104241,Temora,"Baird, 1850",104106,Animalia,Arthropoda,Copepoda,Calanoida,Temoridae,Temora,"Walter, T.C.; Boxshall, G. (2025). World of Copepods Database. Temora Baird, 1850. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=104241 on 2025-02-06",urn:lsid:marinespecies.org:taxname:104241,1,0,0,0,,2024-03-23T20:29:09Z
fknms_logsheet_11_2019.xlsx,WS19322,Looe Key (deep),LK,500,2019-11-19T11:18:00Z,2019-11-19,11:18:00,24.538,-81.413,500,0,40.5,0,499.9,499.9,1.5,0.245,0.5,,5,0.5,0.19634954084936207,122.4755,0.4082516666666667,24.048008190296045,,Undinula vulgaris,Undinula vulgaris,,Undinula vulgaris,urn:lsid:marinespecies.org:taxname:104473,exact,2022-06-30,5,500,100,0,,29,8,13,8,9.666666666666666,80.39473864257415,1933.3333333333333,2,0.5,104473,https://www.marinespecies.org/aphia.php?p=taxdetails&id=104473,Undinula vulgaris,"(Dana, 1849-1852)",accepted,,220,Species,104473,Undinula vulgaris,"(Dana, 1849-1852)",104156,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Undinula,"Walter, T.C.; Boxshall, G. (2025). World of Copepods Database. Undinula vulgaris (Dana, 1849-1852). Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=104473 on 2025-02-06",urn:lsid:marinespecies.org:taxname:104473,1,0,0,0,,2024-06-06T14:59:25Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Acrocalanus spp.,Acrocalanus,,Acrocalanus,urn:lsid:marinespecies.org:taxname:104192,exact,2022-10-05,5,1000,200,0,,1,1,0,0,0.3333333333333333,8.935131916543902,133.33333333333331,2,0.5,104192,https://www.marinespecies.org/aphia.php?p=taxdetails&id=104192,Acrocalanus,"Giesbrecht, 1888",accepted,,180,Genus,104192,Acrocalanus,"Giesbrecht, 1888",104093,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Acrocalanus,"Walter, T.C.; Boxshall, G. (2025). World of Copepods Database. Acrocalanus Giesbrecht, 1888. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=104192 on 2025-02-06",urn:lsid:marinespecies.org:taxname:104192,1,0,0,0,,2022-08-14T13:16:37Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Brachyuran Zoea,Brachyuran,zoea,Brachyura,urn:lsid:marinespecies.org:taxname:106673,exact,2022-10-05,5,1000,200,0,,1,0,1,0,0.3333333333333333,8.935131916543902,133.33333333333331,2,0.5,106673,https://www.marinespecies.org/aphia.php?p=taxdetails&id=106673,Brachyura,"Latreille, 1802",accepted,,120,Infraorder,106673,Brachyura,"Latreille, 1802",106670,Animalia,Arthropoda,Malacostraca,Decapoda,,,WoRMS (2025). Brachyura. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=106673 on 2025-02-06,urn:lsid:marinespecies.org:taxname:106673,1,1,1,1,0,2023-03-07T10:29:38Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Calocalanus spp.,Calocalanus,,Calocalanus,urn:lsid:marinespecies.org:taxname:104193,exact,2022-10-05,5,1000,200,0,,16,5,6,5,5.333333333333333,142.96211066470244,2133.333333333333,2,0.5,104193,https://www.marinespecies.org/aphia.php?p=taxdetails&id=104193,Calocalanus,"Giesbrecht, 1888",accepted,,180,Genus,104193,Calocalanus,"Giesbrecht, 1888",104093,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Calocalanus,"Walter, T.C.; Boxshall, G. (2025). World of Copepods Database. Calocalanus Giesbrecht, 1888. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=104193 on 2025-02-06",urn:lsid:marinespecies.org:taxname:104193,1,0,0,0,,2024-05-04T12:17:07Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Candacia spp.,Candacia,,Candacia,urn:lsid:marinespecies.org:taxname:104157,exact,2022-10-05,5,1000,200,0,,5,1,3,1,1.6666666666666667,44.675659582719526,666.6666666666667,2,0.5,104157,https://www.marinespecies.org/aphia.php?p=taxdetails&id=104157,Candacia,"Dana, 1846",accepted,,180,Genus,104157,Candacia,"Dana, 1846",104080,Animalia,Arthropoda,Copepoda,Calanoida,Candaciidae,Candacia,"Walter, T.C.; Boxshall, G. (2025). World of Copepods Database. Candacia Dana, 1846. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=104157 on 2025-02-06",urn:lsid:marinespecies.org:taxname:104157,1,0,0,0,,2024-06-03T15:55:30Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Caridean larvae,Caridean,larvae,Caridea,urn:lsid:marinespecies.org:taxname:106674,exact,2022-10-05,5,1000,200,0,,2,1,0,1,0.6666666666666666,17.870263833087805,266.66666666666663,2,0.5,106674,https://www.marinespecies.org/aphia.php?p=taxdetails&id=106674,Caridea,"Dana, 1852",accepted,,120,Infraorder,106674,Caridea,"Dana, 1852",106670,Animalia,Arthropoda,Malacostraca,Decapoda,,,DecaNet eds. (2025). DecaNet. Caridea. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=106674 on 2025-02-06,urn:lsid:marinespecies.org:taxname:106674,1,1,1,0,0,2016-08-27T18:02:04Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Chaetognaths,Chaetognaths,,Chaetognatha,urn:lsid:marinespecies.org:taxname:2081,exact,2022-10-05,5,1000,200,0,,20,7,8,5,6.666666666666667,178.7026383308781,2666.666666666667,2,0.5,2081,https://www.marinespecies.org/aphia.php?p=taxdetails&id=2081,Chaetognatha,,accepted,,30,Phylum,2081,Chaetognatha,,2,Animalia,Chaetognatha,,,,,WoRMS (2025). Chaetognatha. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=2081 on 2025-02-06,urn:lsid:marinespecies.org:taxname:2081,1,,,,,2008-11-14T13:45:35Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Clausocalaus spp.,Clausocalaus,,Clausocalanus,urn:lsid:marinespecies.org:taxname:104161,near_1,2022-10-05,5,1000,200,0,,45,13,21,11,15,402.08093624447565,6000,2,0.5,104161,https://www.marinespecies.org/aphia.php?p=taxdetails&id=104161,Clausocalanus,"Giesbrecht, 1888",accepted,,180,Genus,104161,Clausocalanus,"Giesbrecht, 1888",104082,Animalia,Arthropoda,Copepoda,Calanoida,Clausocalanidae,Clausocalanus,"Walter, T.C.; Boxshall, G. (2025). World of Copepods Database. Clausocalanus Giesbrecht, 1888. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=104161 on 2025-02-06",urn:lsid:marinespecies.org:taxname:104161,1,0,0,0,,2024-05-08T21:07:08Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Corycaeus spp.,Corycaeus,,Corycaeus,urn:lsid:marinespecies.org:taxname:128634,exact,2022-10-05,5,1000,200,0,,23,6,10,7,7.666666666666667,205.50803408050982,3066.666666666667,2,0.5,128634,https://www.marinespecies.org/aphia.php?p=taxdetails&id=128634,Corycaeus,"Dana, 1849",accepted,,180,Genus,128634,Corycaeus,"Dana, 1849",128569,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Corycaeus,"Walter, T.C.; Boxshall, G. (2025). World of Copepods Database. Corycaeus Dana, 1849. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=128634 on 2025-02-06",urn:lsid:marinespecies.org:taxname:128634,1,1,0,0,,2024-12-18T12:51:18Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Decapod Protozoea,Decapod,protozoea,Decapoda,urn:lsid:marinespecies.org:taxname:1130,exact,2022-10-05,5,1000,200,0,,1,0,1,0,0.3333333333333333,8.935131916543902,133.33333333333331,2,0.5,1130,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1130,Decapoda,"Latreille, 1802",accepted,,100,Order,1130,Decapoda,"Latreille, 1802",1089,Animalia,Arthropoda,Malacostraca,Decapoda,,,WoRMS (2025). Decapoda. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1130 on 2025-02-06,urn:lsid:marinespecies.org:taxname:1130,1,1,1,1,0,2017-06-13T12:36:18Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Farranula spp.,Farranula,,Farranula,urn:lsid:marinespecies.org:taxname:128636,exact,2022-10-05,5,1000,200,0,,22,6,9,7,7.333333333333333,196.57290216396586,2933.333333333333,2,0.5,128636,https://www.marinespecies.org/aphia.php?p=taxdetails&id=128636,Farranula,"Wilson C.B., 1932",accepted,,180,Genus,128636,Farranula,"Wilson C.B., 1932",128569,Animalia,Arthropoda,Copepoda,Cyclopoida,Corycaeidae,Farranula,"Walter, T.C.; Boxshall, G. (2025). World of Copepods Database. Farranula Wilson C.B., 1932. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=128636 on 2025-02-06",urn:lsid:marinespecies.org:taxname:128636,1,0,0,0,,2024-07-09T16:15:37Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Jellyfish,Jellyfish,,Scyphozoa,urn:lsid:marinespecies.org:taxname:135220,exact,2022-10-05,5,1000,200,0,,1,0,0,1,0.3333333333333333,8.935131916543902,133.33333333333331,2,0.5,135220,https://www.marinespecies.org/aphia.php?p=taxdetails&id=135220,Scyphozoa,"Goette, 1887",accepted,,60,Class,135220,Scyphozoa,"Goette, 1887",1740301,Animalia,Cnidaria,Scyphozoa,,,,"Collins, A.G.; Morandini, A.C.; Cartwright, P. (2025). World List of Scyphozoa. Scyphozoa. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=135220 on 2025-02-06",urn:lsid:marinespecies.org:taxname:135220,1,1,0,0,0,2024-02-29T07:57:50Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Macrosatellae spp.,Macrosatellae,,Macrosetella,urn:lsid:marinespecies.org:taxname:115408,near_2,2022-10-05,5,1000,200,0,,1,0,1,0,0.3333333333333333,8.935131916543902,133.33333333333331,2,0.5,115408,https://www.marinespecies.org/aphia.php?p=taxdetails&id=115408,Macrosetella,"Scott A., 1909",accepted,,180,Genus,115408,Macrosetella,"Scott A., 1909",580920,Animalia,Arthropoda,Copepoda,Harpacticoida,Miraciidae,Macrosetella,"Walter, T.C.; Boxshall, G. (2025). World of Copepods Database. Macrosetella Scott A., 1909. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=115408 on 2025-02-06",urn:lsid:marinespecies.org:taxname:115408,1,0,0,0,,2022-08-18T12:09:42Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Nannoccalanus spp.,Nannoccalanus,,Nannocalanus,urn:lsid:marinespecies.org:taxname:104154,phonetic,2022-10-05,5,1000,200,0,,1,1,0,0,0.3333333333333333,8.935131916543902,133.33333333333331,2,0.5,104154,https://www.marinespecies.org/aphia.php?p=taxdetails&id=104154,Nannocalanus,"Sars G.O., 1925",accepted,,180,Genus,104154,Nannocalanus,"Sars G.O., 1925",104079,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Nannocalanus,"Walter, T.C.; Boxshall, G. (2025). World of Copepods Database. Nannocalanus Sars G.O., 1925. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=104154 on 2025-02-06",urn:lsid:marinespecies.org:taxname:104154,1,0,0,0,,2022-08-18T12:09:42Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Neocalanus spp.,Neocalanus,,Neocalanus,urn:lsid:marinespecies.org:taxname:104155,exact,2022-10-05,5,1000,200,0,,6,4,1,1,2,53.61079149926342,800,2,0.5,104155,https://www.marinespecies.org/aphia.php?p=taxdetails&id=104155,Neocalanus,"Sars G.O., 1925",accepted,,180,Genus,104155,Neocalanus,"Sars G.O., 1925",104079,Animalia,Arthropoda,Copepoda,Calanoida,Calanidae,Neocalanus,"Walter, T.C.; Boxshall, G. (2025). World of Copepods Database. Neocalanus Sars G.O., 1925. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=104155 on 2025-02-06",urn:lsid:marinespecies.org:taxname:104155,1,0,0,0,,2020-11-06T12:50:37Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Larvaceans,Oikopleura,,Oikopleura,urn:lsid:marinespecies.org:taxname:103367,exact,2022-10-05,5,1000,200,0,,23,9,8,6,7.666666666666667,205.50803408050982,3066.666666666667,2,0.5,103367,https://www.marinespecies.org/aphia.php?p=taxdetails&id=103367,Oikopleura,"Mertens, 1830",accepted,,180,Genus,103367,Oikopleura,"Mertens, 1830",343701,Animalia,Chordata,Appendicularia,Copelata,Oikopleuridae,Oikopleura,"Garic, R. (2025). World List of Appendicularia. Oikopleura Mertens, 1830. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=103367 on 2025-02-06",urn:lsid:marinespecies.org:taxname:103367,1,1,0,0,,2008-04-10T13:29:43Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Oithona spp.,Oithona,,Oithona,urn:lsid:marinespecies.org:taxname:106485,exact,2022-10-05,5,1000,200,0,,8,3,3,2,2.6666666666666665,71.48105533235122,1066.6666666666665,2,0.5,106485,https://www.marinespecies.org/aphia.php?p=taxdetails&id=106485,Oithona,"Baird, 1843",accepted,,180,Genus,106485,Oithona,"Baird, 1843",106422,Animalia,Arthropoda,Copepoda,Cyclopoida,Oithonidae,Oithona,"Walter, T.C.; Boxshall, G. (2025). World of Copepods Database. Oithona Baird, 1843. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=106485 on 2025-02-06",urn:lsid:marinespecies.org:taxname:106485,1,1,1,0,,2022-01-17T13:16:47Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Oncaea spp.,Oncaea,,Oncaea,urn:lsid:marinespecies.org:taxname:128690,exact,2022-10-05,5,1000,200,0,,30,6,15,9,10,268.0539574963171,4000,2,0.5,128690,https://www.marinespecies.org/aphia.php?p=taxdetails&id=128690,Oncaea,"Philippi, 1843",accepted,,180,Genus,128690,Oncaea,"Philippi, 1843",128586,Animalia,Arthropoda,Copepoda,Cyclopoida,Oncaeidae,Oncaea,"Walter, T.C.; Boxshall, G. (2025). World of Copepods Database. Oncaea Philippi, 1843. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=128690 on 2025-02-06",urn:lsid:marinespecies.org:taxname:128690,1,0,0,0,,2020-09-25T19:29:18Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Ostracods,Ostracods,,Ostracoda,urn:lsid:marinespecies.org:taxname:1078,exact,2022-10-05,5,1000,200,0,,13,4,8,1,4.333333333333333,116.15671491507074,1733.3333333333333,2,0.5,1078,https://www.marinespecies.org/aphia.php?p=taxdetails&id=1078,Ostracoda,"Latreille, 1802",accepted,,60,Class,1078,Ostracoda,"Latreille, 1802",845957,Animalia,Arthropoda,Ostracoda,,,,WoRMS (2025). Ostracoda. Accessed at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=1078 on 2025-02-06,urn:lsid:marinespecies.org:taxname:1078,1,1,1,1,0,2016-05-19T09:31:12Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Paracalanus spp.,Paracalanus,,Paracalanus,urn:lsid:marinespecies.org:taxname:104196,exact,2022-10-05,5,1000,200,0,,36,12,11,13,12,321.6647489955805,4800,2,0.5,104196,https://www.marinespecies.org/aphia.php?p=taxdetails&id=104196,Paracalanus,"Boeck, 1865",accepted,,180,Genus,104196,Paracalanus,"Boeck, 1865",104093,Animalia,Arthropoda,Copepoda,Calanoida,Paracalanidae,Paracalanus,"Walter, T.C.; Boxshall, G. (2025). World of Copepods Database. Paracalanus Boeck, 1865. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=104196 on 2025-02-06",urn:lsid:marinespecies.org:taxname:104196,1,0,0,0,,2021-08-06T11:19:42Z
fknms_logsheet_11_2019.xlsx,WS19322,Western Sambo,WS,200,2019-11-19T14:40:00Z,2019-11-19,14:40:00,24.478,-81.717,500,0,23,0,310.2,310.2,1.5,0.245,0.5,,5,0.5,0.19634954084936207,75.999,0.25333,14.922368755010668,,Pointed Fish Eggs,Pointed Fish,eggs,Clupeiformes,urn:lsid:marinespecies.org:taxname:10297,exact,2022-10-05,5,1000,200,0,,4,2,1,1,1.3333333333333333,35.74052766617561,533.3333333333333,2,0.5,10297,https://www.marinespecies.org/aphia.php?p=taxdetails&id=10297,Clupeiformes,,accepted,,100,Order,10297,Clupeiformes,,293496,Animalia,Chordata,Teleostei,Clupeiformes,,,"Froese, R. and D. Pauly. Editors. (2025). FishBase. Clupeiformes. Accessed through: World Register of Marine Species at: https://www.marinespecies.org/aphia.php?p=taxdetails&id=10297 on 2025-02-06",urn:lsid:marinespecies.org:taxname:10297,1,1,1,0,,2021-06-30T07:26:43Z
